,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
143,395204000,1667891000000113,90,C10FK-1,C10FK11,Hyperosmolar non-ketotic state in type II diabetes mellitus,1667891000000113,NA,32,hyperosmolar non-ketotic state in type 2 diabetes mellitus,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
144,395204000,14079871000006119,20,^ESCT1407987,NA,Hyperosmolar non-ketotic state due to type 2 diabetes mellitus,3873748015,NA,32,hyperosmolar non-ketotic state in type 2 diabetes mellitus,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
145,420279001,84611000006113,200,C1090-2,C109012,Type 2 diabetes mellitus with renal complications,2618208012,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
148,420279001,84551000006113,700,C109C-2,C109C12,Type 2 diabetes mellitus with nephropathy,3035432019,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
151,420279001,914261000006119,7000,C10FC,C10FC00,Diabetes type 2 with nephropathy,3035432019,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
154,420279001,280531000006119,200,C109C,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,3035432019,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
157,420279001,84981000006114,80,C1090-1,C109011,Type II diabetes mellitus with renal complications,3013392012,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
160,420279001,616551000006111,1000,C1041,C104100,"Diabetes mellitus, adult onset, with renal manifestation",2615535015,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
163,420279001,914271000006114,90,C10FC-1,C10FC11,Type II diabetes mellitus with nephropathy,3013392012,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
166,420279001,914041000006111,30,C10F0-1,C10F011,Type II diabetes mellitus with renal complications,3013392012,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
169,420279001,587521000006111,800,C1090,C109000,Non-insulin-dependent diabetes mellitus with renal comps,2615535015,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
172,420279001,84921000006110,1000,C109C-1,C109C11,Renal disorder due to type 2 diabetes mellitus,3013392012,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
175,420279001,914031000006118,3000,C10F0,C10F000,Renal disorder associated with type II diabetes mellitus,2618208012,NA,32,Type 2 diabetes mellitus with renal complications,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
178,420436000,914231000006111,40,C10FA-1,C10FA11,Type II diabetes mellitus with mononeuropathy,3697667019,NA,32,non-insulin dependent diabetes mellitus with mononeuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
180,420436000,84901000006117,30,C109A-1,C109A11,Mononeuropathy with type 2 diabetes mellitus,3697667019,NA,32,non-insulin dependent diabetes mellitus with mononeuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
182,420436000,914221000006113,300,C10FA,C10FA00,Type 2 diabetes mellitus with mononeuropathy,2618201018,NA,32,non-insulin dependent diabetes mellitus with mononeuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
184,420436000,14083761000006113,1,^ESCT1408376,NA,Mononeuropathy due to type 2 diabetes mellitus,3789623010,NA,32,non-insulin dependent diabetes mellitus with mononeuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
186,420436000,84531000006118,20,C109A-2,C109A12,Type 2 diabetes mellitus with mononeuropathy,2618201018,NA,32,non-insulin dependent diabetes mellitus with mononeuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
188,420436000,280521000006117,30,C109A,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,3697667019,NA,32,non-insulin dependent diabetes mellitus with mononeuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
190,420715001,928571000006113,2000,C10FM-1,C10FM11,Type II diabetes mellitus with persistent microalbuminuria,2967769016,NA,32,type 2 diabetes mellitus with persistent microalbuminuria,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
191,420715001,14083811000006118,9000,^ESCT1408381,NA,Persistent microalbuminuria due to type 2 diabetes mellitus,3800535013,NA,32,type 2 diabetes mellitus with persistent microalbuminuria,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
192,420715001,928561000006118,70000,C10FM,C10FM00,Persistent microalbuminuria associated with type 2 diabetes mellitus,2967769016,NA,32,type 2 diabetes mellitus with persistent microalbuminuria,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
193,420756003,6959811000006110,3,^ESCTDI695981,NA,Diabetes type 2 with cataract,3035281015,NA,32,non-insulin depend diabetes mellitus with diabetic cataract,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
194,420756003,914301000006111,500,C10FE,C10FE00,Type 2 diabetes mellitus with diabetic cataract,3688522015,NA,32,non-insulin depend diabetes mellitus with diabetic cataract,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
195,420756003,914311000006114,100,C10FE-1,C10FE11,Type II diabetes mellitus with diabetic cataract,3688522015,NA,32,non-insulin depend diabetes mellitus with diabetic cataract,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
196,420756003,84501000006114,100,C109E-2,C109E12,Type 2 diabetes mellitus with diabetic cataract,3688522015,NA,32,non-insulin depend diabetes mellitus with diabetic cataract,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
197,420756003,84871000006117,200,C109E-1,C109E11,Cataract due to diabetes mellitus type 2,3688522015,NA,32,non-insulin depend diabetes mellitus with diabetic cataract,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
198,420756003,281161000006114,100,C109E,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,3035281015,NA,32,non-insulin depend diabetes mellitus with diabetic cataract,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
199,421326000,914081000006117,10,C10F2-1,C10F211,Type II diabetes mellitus with neurological complications,3695406015,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
200,421326000,12704971000006113,40,^ESCT1270497,NA,Neurologic disorder associated with type 2 diabetes mellitus,2623027010,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
201,421326000,84931000006113,40,C1092-1,C109211,Neurological disorder with diabetes type 2,3695406015,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
202,421326000,280591000006115,600,C1092,C109200,Non-insulin-dependent diabetes mellitus with neuro comps,3695406015,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
203,421326000,616481000006119,2000,C1061,C106100,"Diabetes mellitus, adult onset, + neurological manifestation",2618196010,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
204,421326000,84561000006110,100,C1092-2,C109212,Type 2 diabetes mellitus with neurological complications,3695406015,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
205,421326000,6969931000006116,6,^ESCTDI696993,NA,Diabetes type 2 with neurological disorder,3035455016,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
206,421326000,14083911000006113,40,^ESCT1408391,NA,Disorder of nervous system due to type 2 diabetes mellitus,3789017016,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
207,421326000,914071000006115,2000,C10F2,C10F200,Neurologic disorder associated with type 2 diabetes mellitus,3695406015,NA,32,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
208,421631007,84511000006112,20,C1095-2,C109512,Type 2 diabetes mellitus with gangrene,2618206011,NA,32,Gangrene due to type 2 diabetes mellitus (disorder),DiabetesTypeTwo,Q code group Type 2 diabetes,['Manchester'],edh_t2dia_medcoideid.csv
209,421631007,616561000006113,300,C1072,C107200,"Diabetes mellitus, adult with gangrene",2618206011,NA,32,Gangrene due to type 2 diabetes mellitus (disorder),DiabetesTypeTwo,Q code group Type 2 diabetes,['Manchester'],edh_t2dia_medcoideid.csv
210,421631007,292582011,8,C10F5-1,C10F511,Type II diabetes mellitus with gangrene,2618206011,NA,32,Gangrene due to type 2 diabetes mellitus (disorder),DiabetesTypeTwo,Q code group Type 2 diabetes,['Manchester'],edh_t2dia_medcoideid.csv
211,421631007,14083961000006111,30,^ESCT1408396,NA,Gangrene due to type 2 diabetes mellitus,3800383012,NA,32,Gangrene due to type 2 diabetes mellitus (disorder),DiabetesTypeTwo,Q code group Type 2 diabetes,['Manchester'],edh_t2dia_medcoideid.csv
212,421631007,84881000006119,8,C1095-1,C109511,Type II diabetes mellitus with gangrene,2618206011,NA,32,Gangrene due to type 2 diabetes mellitus (disorder),DiabetesTypeTwo,Q code group Type 2 diabetes,['Manchester'],edh_t2dia_medcoideid.csv
213,421631007,281211000006117,100,C1095,C109500,Gangrene associated with type 2 diabetes mellitus,2967779019,NA,32,Gangrene due to type 2 diabetes mellitus (disorder),DiabetesTypeTwo,Q code group Type 2 diabetes,['Manchester'],edh_t2dia_medcoideid.csv
214,421631007,292583018,300,C10F5,C10F500,Type 2 diabetes mellitus with gangrene,2618206011,NA,32,Gangrene due to type 2 diabetes mellitus (disorder),DiabetesTypeTwo,Q code group Type 2 diabetes,['Manchester'],edh_t2dia_medcoideid.csv
216,421750000,6977431000006113,1,^ESCTDI697743,NA,Diabetes type 2 with ketoacidosis,3035594017,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
217,421750000,6977421000006110,10,^ESCTKE697742,NA,Ketoacidosis in type II diabetes mellitus,2618220016,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
218,421750000,928581000006111,3000,C10FN,C10FN00,Ketoacidosis in type 2 diabetes mellitus,2967754017,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
219,421750000,928591000006114,80,C10FN-1,C10FN11,Type II diabetes mellitus with ketoacidosis,2967754017,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
220,421750000,14083991000006115,10,^ESCT1408399,NA,Ketoacidosis due to type 2 diabetes mellitus,3873230011,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
221,421750000,616531000006116,900,C1011,C101100,"Diabetes mellitus, adult onset, with ketoacidosis",2618220016,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
222,421779007,938331000006118,200,C10FQ-1,C10FQ11,Exudative maculopathy with type 2 diabetes mellitus,3698529010,NA,32,type 2 diabetes mellitus with exudative maculopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
223,421779007,938321000006116,1000,C10FQ,C10FQ00,Exudative maculopathy associated with type 2 diabetes mellitus,2618237011,NA,32,type 2 diabetes mellitus with exudative maculopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
224,421779007,14084001000006112,4,^ESCT1408400,NA,Exudative maculopathy due to type 2 diabetes mellitus,3778113016,NA,32,type 2 diabetes mellitus with exudative maculopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
225,421847006,928601000006118,40,C10FP,C10FP00,Ketoacidotic coma in type 2 diabetes mellitus,2618218019,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
226,421847006,928611000006115,6,C10FP-1,C10FP11,Ketoacidotic coma in type II diabetes mellitus,2618218019,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
227,421847006,616541000006114,20,C1031,C103100,"Diabetes mellitus, adult onset, with ketoacidotic coma",2618218019,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
228,421847006,12704991000006114,3,^ESCT1270499,NA,Ketoacidotic coma in type 2 diabetes mellitus,2967777017,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
229,421986006,928551000006115,600,C10FL-1,C10FL11,Type II diabetes mellitus with persistent proteinuria,2967751013,NA,32,type ii diabetes mellitus with persistent proteinuria,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
230,421986006,928541000006117,30000,C10FL,C10FL00,Persistent proteinuria associated with type 2 diabetes mellitus,2967751013,NA,32,type ii diabetes mellitus with persistent proteinuria,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
231,421986006,14084041000006114,2000,^ESCT1408404,NA,Persistent proteinuria due to type 2 diabetes mellitus,3800543015,NA,32,type ii diabetes mellitus with persistent proteinuria,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
232,422014003,616501000006112,700,C10z1,C10z100,Disorder due to type 2 diabetes mellitus,3013072014,NA,32,"diabetes mellitus, adult onset, + unspecified complication",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
233,422034002,14084061000006113,50,^ESCT1408406,NA,Retinopathy due to type 2 diabetes mellitus,3779410016,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
234,422034002,641581000006115,700,C1096,C109600,Non-insulin-dependent diabetes mellitus with retinopathy,3035295017,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
235,422034002,914151000006112,6000,C10F6,C10F600,Retinopathy with type 2 diabetes mellitus,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
236,422034002,84621000006117,100,C1096-2,C109612,Type 2 diabetes mellitus with retinopathy,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
237,422034002,84991000006112,200,C1096-1,C109611,Type II diabetes mellitus with retinopathy,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
238,422034002,6982521000006119,80,^ESCTDI698252,NA,Diabetes type 2 with retinopathy,3035295017,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
239,422034002,914161000006114,100,C10F6-1,C10F611,Type II diabetes mellitus with retinopathy,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
240,422099009,84951000006118,50,C1091-1,C109111,Disorder of eye with type 2 diabetes mellitus,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
241,422099009,84581000006117,200,C1091-2,C109112,Type 2 diabetes mellitus with ophthalmic complications,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
242,422099009,616491000006116,1000,C1051,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",2618233010,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
243,422099009,14084101000006111,10,^ESCT1408410,NA,Disorder of eye due to type 2 diabetes mellitus,3779417018,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
244,422099009,587111000006111,700,C1091,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
245,422099009,914061000006110,10,C10F1-1,C10F111,Type II diabetes mellitus with ophthalmic complications,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
246,422099009,914051000006113,1000,C10F1,C10F100,Disorder of eye with type 2 diabetes mellitus,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
247,422166005,14084111000006114,2,^ESCT1408411,NA,Peripheral circulatory disorder due to type 2 diabetes mellitus,3800475019,NA,32,NIDDM with peripheral circulatory disorder,Diabetes Type Two,,['Lauren_codelist'],snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
248,422166005,674961000006118,400,C1074,C107400,Peripheral circulatory disorder associated with type 2 diabetes mellitus,2623039019,NA,32,NIDDM with peripheral circulatory disorder,Diabetes Type Two,,['Lauren_codelist'],snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
249,422166005,616581000006115,600,C1071,C107100,"Diabetes mellitus, adult, + peripheral circulatory disorder",2618204014,NA,32,NIDDM with peripheral circulatory disorder,Diabetes Type Two,,['Lauren_codelist'],snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
251,429094000,7098211000006116,800,^ESCTDI709821,NA,Dietary education for type 1 diabetes mellitus,2967892010,NA,32,dietary advice for type ii diabetes,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
252,44054006,84471000006119,300000,C109-2,C109.12,Type 2 diabetes mellitus,197761014,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
256,44054006,73466011,100000,C1001-2,C100112,Non-insulin dependent diabetes mellitus,493773010,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
260,44054006,3209441000006114,500,^ESCTDI320944,NA,Diabetes mellitus type 2,197763012,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
264,44054006,84841000006113,60000,C109-3,C109.13,Type II diabetes mellitus,493774016,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
268,44054006,223291000000111,20000,C1001-1,C100111,Maturity onset diabetes,493774016,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
272,44054006,493774016,700000,C10F-1,C10F.11,Type II diabetes mellitus,493774016,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
276,44054006,493773010,40000,C109-1,C109.11,NIDDM - Non-insulin dependent diabetes mellitus,493773010,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
280,44054006,3209431000006116,20,^ESCTDI320943,NA,Diabetes mellitus type II,73465010,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
284,44054006,197761014,30000000,C10F,C10F.00,Type 2 diabetes mellitus,197761014,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
288,44054006,280571000006116,800000,C109,C109.00,Non-insulin dependent diabetes mellitus,493773010,NA,32,Type II diabetes mellitus,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
