,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
307,232717009,5040091000006112,100,^ESCTCA504009,NA,CABG - Coronary artery bypass graft,348641012,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
308,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
309,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
310,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
311,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
312,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
313,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
314,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Other replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
315,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Other specified replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
316,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Connection of other thoracic artery to coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
317,232717009,271169016,40000,792D,792D.00,Coronary artery bypass graft,348640013,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
318,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
319,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
320,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
321,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
322,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
323,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
324,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Other replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
325,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Other specified replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
326,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Connection of other thoracic artery to coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
327,232717009,1221554018,800,7921-1,7921.11,Other autograft bypass of coronary artery,348640013,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
328,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
329,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
330,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
331,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
332,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
333,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
334,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Other replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
335,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Other specified replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
336,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Connection of other thoracic artery to coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
337,232717009,271135017,4,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS,348640013,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
338,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
339,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
340,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
341,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
342,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
343,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
344,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Other replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
345,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Other specified replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
346,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Connection of other thoracic artery to coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
347,232717009,271171016,5000,792Dz,792Dz00,Other bypass of coronary artery NOS,348640013,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
348,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
349,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
350,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
351,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
352,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
353,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
354,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Other replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
355,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Other specified replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
356,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Connection of other thoracic artery to coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
357,232717009,348644016,400000,792-1,792..11,Coronary artery bypass graft operations,348644016,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
358,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
359,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
360,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
361,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
362,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
363,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
364,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Other replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
365,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Other specified replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
366,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Connection of other thoracic artery to coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
367,232717009,271168012,100,792Cz,792Cz00,Replacement of coronary artery NOS,348640013,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
368,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
369,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
370,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
371,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
372,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
373,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
374,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Other replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
375,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Other specified replacement of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
376,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Connection of other thoracic artery to coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
377,232717009,271129017,10,7926,7926,Connection of other thoracic artery to coronary artery,348640013,NA,32,Other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
378,232717009,271170015,700,792Dy,792Dy00,Other specified other bypass of coronary artery,348640013,NA,32,Other autograft replacement of coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
379,232717009,271170015,700,792Dy,792Dy00,Other specified other bypass of coronary artery,348640013,NA,32,Coronary artery bypass graft operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
380,232717009,271170015,700,792Dy,792Dy00,Other specified other bypass of coronary artery,348640013,NA,32,Other specified other bypass of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
381,232717009,271170015,700,792Dy,792Dy00,Other specified other bypass of coronary artery,348640013,NA,32,Other bypass of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
382,232717009,271170015,700,792Dy,792Dy00,Other specified other bypass of coronary artery,348640013,NA,32,Replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
383,232717009,271170015,700,792Dy,792Dy00,Other specified other bypass of coronary artery,348640013,NA,32,Other autograft replacement of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
